Fold 5, Epoch 4, Val_loss: 0.1282, Val_Accuracy: 0.9907
Fold 5, Epoch 5, Val_loss: 0.3382, Val_Accuracy: 0.9630
Fold 5, Epoch 6, Val_loss: 0.2007, Val_Accuracy: 0.9630
Fold 5, Epoch 7, Val_loss: 0.2131, Val_Accuracy: 0.9722
Fold 5, Epoch 8, Val_loss: 0.4484, Val_Accuracy: 0.9444
Fold 5, Epoch 9, Val_loss: 0.0767, Val_Accuracy: 0.9907
Fold 5, Epoch 10, Val_loss: 0.0658, Val_Accuracy: 0.9907
Fold 5, Epoch 11, Val_loss: 4.5860, Val_Accuracy: 0.8426
Fold 5, Epoch 12, Val_loss: 0.1896, Val_Accuracy: 0.9537
Fold 5, Epoch 13, Val_loss: 0.0522, Val_Accuracy: 1.0000
Fold 5, Epoch 14, Val_loss: 0.1685, Val_Accuracy: 0.9722
Fold 5, Epoch 15, Val_loss: 0.1300, Val_Accuracy: 0.9722
Fold 5, Epoch 16, Val_loss: 0.1596, Val_Accuracy: 0.9167
Fold 5, Epoch 17, Val_loss: 0.0943, Val_Accuracy: 0.9722
Fold 5, Epoch 18, Val_loss: 0.0734, Val_Accuracy: 0.9907
Fold 5, Epoch 19, Val_loss: 0.9121, Val_Accuracy: 0.8611
Fold 5, Epoch 20, Val_loss: 0.1253, Val_Accuracy: 0.9907
Fold 5, Epoch 21, Val_loss: 0.0942, Val_Accuracy: 0.9815
Fold 5, Epoch 22, Val_loss: 0.0990, Val_Accuracy: 0.9722
Fold 5, Epoch 23, Val_loss: 0.0821, Val_Accuracy: 0.9815
Fold 5, Epoch 24, Val_loss: 0.0921, Val_Accuracy: 0.9722
Fold 5, Epoch 25, Val_loss: 0.1232, Val_Accuracy: 0.9630
Fold 5, Epoch 26, Val_loss: 0.0983, Val_Accuracy: 0.9907
Fold 5, Epoch 27, Val_loss: 0.1318, Val_Accuracy: 0.9630
Fold 5, Epoch 28, Val_loss: 0.1487, Val_Accuracy: 0.9722
Fold 5, Epoch 29, Val_loss: 0.0827, Val_Accuracy: 0.9722
Fold 5, Epoch 30, Val_loss: 0.0720, Val_Accuracy: 1.0000
Fold 5, Epoch 31, Val_loss: 0.0987, Val_Accuracy: 0.9722
Fold 5, Epoch 32, Val_loss: 0.0594, Val_Accuracy: 1.0000
Fold 5, Epoch 33, Val_loss: 0.0632, Val_Accuracy: 0.9815
Fold 5, Epoch 34, Val_loss: 0.1033, Val_Accuracy: 0.9722
Fold 5, Epoch 35, Val_loss: 0.0649, Val_Accuracy: 0.9907
Fold 5, Epoch 36, Val_loss: 0.0639, Val_Accuracy: 0.9907
Fold 5, Epoch 37, Val_loss: 0.0685, Val_Accuracy: 0.9907
Fold 5, Epoch 38, Val_loss: 0.0661, Val_Accuracy: 0.9815
Fold 5, Epoch 39, Val_loss: 0.0645, Val_Accuracy: 0.9907
Fold 5, Epoch 40, Val_loss: 0.0648, Val_Accuracy: 0.9815
Fold 5, Epoch 41, Val_loss: 0.0665, Val_Accuracy: 0.9907
Fold 5, Epoch 42, Val_loss: 0.0590, Val_Accuracy: 0.9907
Fold 5, Epoch 43, Val_loss: 0.0642, Val_Accuracy: 0.9907
Fold 5, Epoch 44, Val_loss: 0.0595, Val_Accuracy: 0.9907
Fold 5, Epoch 45, Val_loss: 0.0614, Val_Accuracy: 0.9907
Fold 5, Epoch 46, Val_loss: 0.0604, Val_Accuracy: 0.9907
Fold 5, Epoch 47, Val_loss: 0.0648, Val_Accuracy: 0.9907
Fold 5, Epoch 48, Val_loss: 0.0703, Val_Accuracy: 0.9907
Fold 5, Epoch 49, Val_loss: 0.0732, Val_Accuracy: 0.9815
Fold 5, Epoch 50, Val_loss: 0.0675, Val_Accuracy: 0.9907
Fold 5, Epoch 51, Val_loss: 0.0695, Val_Accuracy: 0.9815
Fold 5, Epoch 52, Val_loss: 0.0737, Val_Accuracy: 0.9907
Fold 5, Epoch 53, Val_loss: 0.0628, Val_Accuracy: 0.9907
Fold 5, Epoch 54, Val_loss: 0.0594, Val_Accuracy: 0.9907
Fold 5, Epoch 55, Val_loss: 0.0768, Val_Accuracy: 0.9907
Fold 5, Epoch 56, Val_loss: 0.0581, Val_Accuracy: 0.9907
Fold 5, Epoch 57, Val_loss: 0.0571, Val_Accuracy: 0.9907
Fold 5, Epoch 58, Val_loss: 0.0568, Val_Accuracy: 0.9907
Fold 5, Epoch 59, Val_loss: 0.0638, Val_Accuracy: 0.9815
Fold 5, Epoch 60, Val_loss: 0.0589, Val_Accuracy: 0.9907

Train Accuracy: 0.9977
Validation Accuracy: 0.9761, ± 0.0137
Test Accuracy: 0.9708
